plate,totalowed
T698827C,431.3
T745141C,431.20000000000005
T778108C,431.01
T771575C,430.94
T771466C,430.94
T776590C,430.87
T807003C,430.86
T767392C,430.46
T715934C,430.43
T794171C,430.21000000000004
T755583C,430.2
T765783C,430.2
T738507C,430.17
T789360C,430
T100308C,430
T781060C,430
T667958C,430
T742495C,430
T789359C,430
T789876C,430
T805719C,430
T789426C,430
T789871C,430
T101494C,430
T806431C,430
T726144C,430
T796512C,430
T789916C,430
T789408C,430
T789659C,430
T805718C,430
T789409C,430
T789482C,430
T789481C,430
T739199C,430
T769548C,430
T729535C,430
T789877C,430
T802919C,430
T647311C,430
T763284C,430
T640099C,430
T789872C,430
T789656C,430
T777433C,430
T789425C,430
T667834C,430
5M76J,430
5M77H,430
T667515C,429.66
T676685C,429.65
T713172C,429.42
T649622C,429.14
T771511C,428.84000000000003
T799696C,428.84000000000003
T759388C,428.84000000000003
T746687C,428.78000000000003
T748063C,428.42
T688110C,428.31
8D89B,428.16
T628640C,428.15
T677488C,428.15
T660725C,428
T522824C,427.94
T686245C,427.92
T701242C,427.89
T799231C,427.89
T671460C,427.39
T624606C,426.96
6D67J,426.94
T777501C,426.92
T715979C,426.53
3H54A,426.41
3H53A,426.41
3H52B,426.41
T685049C,425.82
T693047C,425.72
5B54A,425.56
5B54H,425.56
T779129C,425.54
T674250C,425.53
T608078C,425.38
T749576C,425.34000000000003
T719192C,425.34000000000003
T729076C,425.3
T777443C,425.27
6E72B,425.26
T782905C,425
T799086C,425
T794469C,425
T685210C,425
T759715C,425
T795690C,425
T692103C,425
T795852C,425
ALLSTR55,425
T103637C,425
T701441C,425
T786659C,425
T775438C,425
T727427C,425
T731557C,425
T704311C,425
T101452C,425
T627159C,425
T786670C,425
T800093C,425
T788846C,425
T794471C,425
T756017C,425
T788079C,425
T717839C,425
T703983C,425
T795857C,425
T680684C,425
T794460C,425
7H18H,425
3P39H,425
3P40B,425
7H19H,425
8F79H,424.97
T783791C,424.83
T795171C,424.33000000000004
T775087C,424.33000000000004
2M46D,424.33
T761400C,424.27
T684941C,424.2
JANN4T,423.95
T788706C,423.83000000000004
T783730C,423.74
T726789C,423.64
T779621C,423.40999999999997
T783941C,423.28
T794617C,422.64
T658549C,422.5
T749627C,422.42
T737624C,422.22
NYFNST3,422.15999999999997
T761010C,422.04999999999995
T712409C,421.86
T707490C,421.64
T804075C,421.33
T787634C,421.15
T740043C,421.01
T769403C,420.82
T795365C,420.73
T732869C,420.69
9V98J,420.34000000000003
T734630C,420.3
T716869C,420.04
NABII01,420
T694919C,420
T660272C,420
T708240C,420
JACOBM,420
T750463C,420
T706451C,420
T704166C,420
T745594C,420
T780074C,420
T806540C,420
T669459C,420
T796298C,420
T793776C,420
T798984C,420
T630703C,420
T768102C,420
T748113C,420
T716992C,419.9
8K18B,419.72
8K17A,419.72
T749761C,419.38
T795953C,419.08
T794606C,419.08
T668007C,419.08
T736031C,419.03
T687864C,419.01
7P95H,418.32
T770681C,418.02
T774749C,417.67
T774405C,417.54
T806215C,417.5
T671887C,417.5
T726184C,417.5
T748218C,417.40999999999997
T771300C,417.3
T677414C,417.27
T713557C,417.22
T467516C,417.18
T643167C,417.13
T800534C,416.45000000000005
T100759C,416.16
T667654C,416.08000000000004
6A71H,416.08000000000004
T674883C,415.94
T700529C,415.69
T743623C,415.64
T721774C,415.56
T807871C,415.55
T733366C,415.54
T733483C,415.39
T796744C,415.24
T700835C,415.13
T700016C,415
T773873C,415
T654683C,415
T734468C,415
T795795C,415
T697157C,415
T785912C,415
T696853C,415
T771959C,415
T789764C,415
T789763C,415
T791549C,415
T773614C,415
T791932C,415
T684622C,415
T707069C,415
T654684C,415
T796854C,415
T748345C,415
T787911C,415
T780678C,415
T774123C,415
T617858C,415
T676839C,415
1R53H,415
1R50H,415
1R52H,415
5Y68A,415
9G73H,415
3H87A,415
9G74J,415
7Y91H,415
1R51H,415
USMADE94,414.67
T734638C,414.63
7C65H,414.45000000000005
T652325C,414.32
T713961C,414.31
T711678C,414.24
T772528C,413.8
T750479C,413.73
T768763C,413.40999999999997
T804083C,413.07
T732981C,412.89
T771494C,412.84000000000003
T805033C,412.79
T401855C,412.63
T699164C,412.53
T675354C,412.5
T707918C,412.15
T659943C,412.12
T803907C,411.92
4N85H,411.92
4N84B,411.92
T714306C,411.92
T721582C,411.44
T712478C,411.34000000000003
T769309C,410.97
T465549C,410.95
T742108C,410.53
4B20H,410.5
T785602C,410.28
T661368C,410.26
T663813C,410.23
T781614C,410.17
T101734C,410.12
2B96J,410.01
T635905C,410
T796033C,410
MANI108,410
T637521C,410
T524518C,410
T802512C,410
T764473C,410
T747831C,410
T769187C,410
T658423C,410
T779859C,410
T799538C,410
T652609C,410
T754474C,410
T725334C,410
T791390C,410
T614252C,410
T712254C,410
T774554C,410
T780150C,410
T736527C,410
T788635C,410
T791355C,410
T748772C,410
T793111C,410
T802179C,410
T736666C,410
T752772C,410
T800117C,410
T779681C,410
T791901C,410
T765528C,410
NP,410
T678579C,410
T612231C,410
T805203C,410
T806797C,410
T799255C,410
T741506C,410
T745524C,410
T749904C,410
T737658C,410
T802467C,410
T640990C,410
T758858C,410
T690907C,410
T790590C,410
T803781C,410
T769103C,410
T710859C,410
T627906C,410
T101409C,410
T658683C,410
T678418C,410
T805231C,410
T711982C,410
T790998C,410
T666141C,410
T609582C,410
T791000C,410
T800010C,410
T732374C,410
T101524C,410
T754366C,410
T789196C,410
XX3XX7,410
T747777C,410
T802471C,410
T783560C,410
T742226C,410
T805201C,410
T600415C,410
ASAPBAH,410
T702517C,410
T662341C,410
T755052C,410
T637497C,410
T670430C,410
T723379C,410
T707642C,410
T670159C,410
T614462C,410
6A87C,410
2L44H,410
7L79H,410
7L78H,410
T783386C,409.86
T735273C,409.86
T779799C,409.65
T757102C,409.64
T753386C,409.6
2T50J,409.6
1V71A,409.6
1V70H,409.6
1C53A,409.6
4MYKIDS,409.53
T806700C,409.46999999999997
T805956C,409.39
T694479C,408.54
T687559C,408.27
T621873C,408.04
T790681C,407.91
2D63J,407.8
6H39A,407.65000000000003
6H40A,407.65000000000003
T722679C,407.5
T760125C,407.11
8D38H,407
1V30A,407
1V31A,407
SHARK5,406.92
T716127C,406.85
T807745C,406.75
T102732C,406.73
T753123C,406.59999999999997
T688360C,406.37
T799451C,406.33
T750960C,406.2
T749263C,405.84000000000003
4A59H,405.77
ABLE2,405.69
T718121C,405.56
T749897C,405.23
T651396C,405.19
T728555C,405.17
T614741C,405.17
T806804C,405.17
T607781C,405.17
3M19J,405.05
3M20L,405.05
T784262C,405
T759642C,405
FRETB8,405
T754401C,405
T758196C,405
T785057C,405
T735016C,405
T796883C,405
T100741C,405
T807831C,405
T719716C,405
T764494C,405
T656354C,405
T722295C,405
T777777C,405
T716549C,405
T769167C,405
T759500C,405
T761289C,405
T803685C,405
T759511C,405
T791011C,405
T807613C,405
T640779C,405
T706864C,405
T805826C,405
8J60H,405
8J59C,405
T743512C,404.97
T807824C,404.65
T671816C,404.1
T707472C,403.9
T774087C,403.47
T689626C,403.42
T701055C,403.28
T749928C,403.25
1J84H,403.2
1J67H,403.2
T762970C,402.96000000000004
T657883C,402.84000000000003
9B52C,402.8
T664033C,402.72
T733021C,402.51
T714717C,402.51
T708874C,402.44
T712362C,402.4
T800988C,402.34
T687192C,402.01
T525454C,401.93
T640518C,401.92
T740025C,401.71999999999997
T726941C,401.65999999999997
T799344C,401.65000000000003
T782433C,401.53
T739428C,401.24
T669811C,401.09000000000003
T786523C,401.09000000000003
T513392C,400.82
9V87A,400.38
9V86A,400.38
T737341C,400.26
T748971C,400.11
T759817C,400.11
T800866C,400.11
T681866C,400.08000000000004
T714336C,400
T733652C,400
T689624C,400
T680370C,400
T103882C,400
T690693C,400
VIP718,400
T767419C,400
T681301C,400
T103948C,400
T803464C,400
T752700C,400
T655300C,400
T673936C,400
T103796C,400
T699997C,400
T747760C,400
T739139C,400
T773851C,400
T807144C,400
T778881C,400
T728146C,400
T740720C,400
T672656C,400
T103889C,400
T785201C,400
T805800C,400
T751897C,400
T684291C,400
T750680C,400
T102047C,400
T751898C,400
5G15B,400
5H54A,400
9M93B,400
5L11A,400
5H53H,400
5L10H,400
5G14B,400
9M92B,400
T785557C,399.84
T781765C,399.61
T729054C,399.11
4N44H,398.87
4N43H,398.87
T684310C,398.83000000000004
T777945C,398.37
T637828C,398.18
T807138C,398.06
T617973C,397.83000000000004
T788881C,397.66999999999996
T769975C,397.57
T791052C,397.48
T757202C,397.28
T754765C,397.28
T655063C,397.24
T786491C,397.14
T797405C,397.09000000000003
T686286C,396.92
T801098C,396.80999999999995
T518064C,396.7
T722193C,396.7
T677680C,396.53
T674188C,396.47
T804989C,396.43
T739745C,396.25
T674376C,395.63
T646294C,395.53999999999996
T674917C,395.49
T796959C,395
SUGAR35,395
T527491C,395
T792000C,395
T734913C,395
T733475C,395
T700005C,395
T740346C,395
T714233C,395
T777606C,395
T735519C,395
T800027C,395
T761760C,395
T780477C,395
T752357C,395
T706434C,395
T756785C,395
T736664C,395
T495462C,395
T789168C,395
T794077C,395
T770127C,395
T636653C,395
T783647C,395
T777291C,395
T729706C,395
T740044C,395
T706550C,395
T804061C,395
T770801C,395
T754790C,395
VIEW301,395
T694817C,395
T715798C,395
T770176C,395
T734761C,395
T781245C,395
T768040C,395
GUSTOSOO,395
T644483C,395
T641705C,395
T771979C,395
T655305C,395
8B22H,395
1W81J,395
5G46H,395
2H42A,395
2H40B,395
8A79A,395
1W80J,395
2H41H,395
9J67H,394.49
9J68H,394.49
T722489C,394.46000000000004
T791087C,394.21999999999997
T751705C,393.91
T757710C,393.84000000000003
6P94C,393.84000000000003
6P93D,393.84000000000003
Y100221C,393.84000000000003
T684977C,393.7
5C40A,393.67
T807134C,393.47999999999996
T748773C,393.46
8A67H,393.25
T629749C,392.96000000000004
T648860C,392.91
T682219C,392.89
T806470C,392.85
1L23H,392.68
1L24C,392.68
T101680C,392.59000000000003
T751404C,392.31
T707397C,392.31
T795805C,392.11
T769998C,391.92
9L26B,391.92
9L27H,391.92
T707567C,391.89
T800290C,391.64
T695534C,391.59000000000003
5F47C,391.58
T497090C,391.36
T700719C,391.36
T789608C,391.27
3G68C,390.76
3G67B,390.76
1W97J,390.6
T744888C,390.59000000000003
T483193C,390.32
T641823C,390.32
UZOR,390.3
5G41J,390.3
5G40H,390.3
T496832C,390.17
T669675C,390.14
T673700C,390.14
T102257C,390.12
T782658C,390.07
T775910C,390
T685232C,390
BA1G,390
T768284C,390
T733746C,390
T797507C,390
T724136C,390
T712437C,390
T780185C,390
T724137C,390
T649174C,390
T806857C,390
T739027C,390
T712194C,390
MLSACKO,390
T768034C,390
T734981C,390
T724506C,390
T771023C,390
NYDREAM,390
T738608C,390
T788486C,390
T706833C,390
T755618C,390
T757429C,390
T788963C,390
T725802C,390
T787387C,390
T787453C,390
T689831C,390
T642386C,390
T698682C,390
T640793C,390
T714468C,390
T654246C,390
T733416C,390
ELITE145,390
T780673C,390
T690650C,390
T750293C,390
T723499C,390
T745496C,390
T703020C,390
T684944C,390
T807347C,390
T663148C,390
T709940C,390
T635764C,390
9N38H,390
6H84A,390
2M87A,390
9N39H,390
2M86J,390
6B29J,390
6H83J,390
9N40J,390
6A69K,389.95000000000005
T100071C,389.84000000000003
T768950C,389.6
T710862C,389.56
JAHRYE,389.53999999999996
T795506C,389.49
T669064C,389.32
T797251C,388.84000000000003
2D88H,388.6
T802151C,388.46
T764708C,388.46
T101302C,388.46
T797002C,388.46
T102702C,388.46
T710688C,388.46
T806847C,388.46
T801173C,388.46
T717080C,388.02
DORMANS,388.01
9A57J,387.66999999999996
31ORAN,387.59999999999997
T740397C,387.24
T101153C,387.2
T799246C,387.05
1Y18B,386.96
1Y17C,386.96
T713970C,386.79
T710674C,386.31
T737585C,386.17
T789750C,386.15
T734335C,386.15
EMARTWAY,386.08
T755782C,385.93
T649251C,385.66
T803596C,385.55
T632314C,385.45000000000005
T686273C,385.43
T102349C,385.43
T742388C,385.43
T742514C,385.43
T718043C,385.43
T646004C,385.43
T691685C,385
T774025C,385
T799980C,385
T793480C,385
T675023C,385
T722422C,385
T788995C,385
T524539C,385
T791471C,385
T647282C,385
T747924C,385
T781342C,385
T691781C,385
T670837C,385
T101638C,385
T781562C,385
T100749C,385
T103636C,385
T625285C,385
T804807C,385
T668931C,385
T737283C,385
T635139C,385
T748327C,385
T788666C,385
T100850C,385
T675003C,385
T758580C,385
T684181C,385
T749680C,385
T511687C,385
T791919C,385
T683347C,385
T789174C,385
T448955C,385
T674502C,385
T101374C,385
T448954C,385
T674907C,385
T665273C,385
T645115C,385
T517663C,385
INF4MOUS,384.58
T714759C,383.57
T808003C,383.57
T648062C,383.53999999999996
T648373C,383.28
T691505C,383.28
T806022C,383.15
T806884C,382.93
T637607C,382.92
T800973C,382.91999999999996
T737543C,382.91999999999996
T656844C,382.88
NOR0875,382.78999999999996
T684992C,382.51
T689963C,382.41
7E60A,382.06
T788816C,382.02
T720433C,381.93999999999994
T796091C,381.68
T620339C,381.68
T799397C,381.68
T722100C,381.68
T806129C,381.68
T803788C,381.68
T799652C,381.68
T806229C,381.68
T785304C,381.59000000000003
T100501C,381.51
T697715C,381.37
T788262C,381.37
T746891C,381.25
T767670C,381.24
T648259C,381.12
T788470C,381.12
T102809C,381.08000000000004
T614528C,381.07
EDKELKY,381.05
T788396C,380.94
T803583C,380.86
T723165C,380.61
T742561C,380.56
T793713C,380.43
T808199C,380.38000000000005
T751205C,380.3
T708221C,380.17
T662426C,380.04
T765679C,380
T800804C,380
T782602C,380
T774661C,380
T796934C,380
T773939C,380
T748593C,380
T756534C,380
T787904C,380
T763503C,380
T735564C,380
T633305C,380
T760485C,380
T786579C,380
T715793C,380
T718304C,380
T657746C,380
T756722C,380
T692480C,380
T795034C,380
T794395C,380
T807483C,380
T689064C,380
T806231C,380
T748183C,380
MRSINHG,380
T790498C,380
T748598C,380
T761854C,380
T757884C,380
T785398C,380
T743462C,380
T698946C,380
T737360C,380
T750400C,380
T424019C,380
T738248C,380
T795290C,380
T669441C,380
T778115C,380
6D23H,380
6C60D,380
4E95A,380
7D26B,380
1N44A,380
7K41H,380
1N43A,380
7K40H,380
T768554C,379.89
T675069C,379.84000000000003
TAC588,379.82
T789394C,379.7300000000001
T749953C,379.71
T794235C,379.70000000000005
T685955C,379.68999999999994
F18,379.68999999999994
T738211C,379.39
T715599C,379.28000000000003
T734698C,379.19
T512953C,378.89
T739510C,378.87
T496509C,378.86
T746778C,378.86
T773901C,378.61
T791906C,378.36
T800380C,378.32
T764852C,378.21999999999997
T783108C,378.15
T711313C,378.13
T752839C,377.8
T610484C,377.7
T780572C,377.63
T793967C,377.43
T796334C,377.43
T789805C,377.43
T790490C,377.38
T778447C,377.15000000000003
T718425C,377.02
2M60B,376.92
1V45A,376.92
2M61B,376.92
T723563C,376.82
T672936C,376.65999999999997
T781667C,376.25
T677649C,376.22
T727599C,376.22
T708092C,376.11
5J78A,375.98
5J79B,375.98
T767417C,375.94
T659289C,375.86
T103436C,375.79
T796002C,375.76
T780654C,375.73
T704978C,375.62
T662777C,375.47
T695118C,375.34000000000003
T789017C,375.29
2A55B,375.26
T659853C,375.04
T753522C,375.04
T684400C,375.04
T754139C,375.04
T712966C,375.04
T705156C,375.04
T716808C,375.04
T696958C,375.04
T659791C,375.04
T778248C,375.04
T786679C,375.04
T778247C,375.04
T764014C,375
T663401C,375
T628390C,375
T703476C,375
T781942C,375
T791369C,375
T689928C,375
T740710C,375
T806100C,375
T460414C,375
T729127C,375
T774378C,375
T788294C,375
T768914C,375
T707143C,375
T721244C,375
T786668C,375
T788537C,375
T742097C,375
T783575C,375
T734811C,375
T658269C,375
T802021C,375
T769281C,375
T717178C,375
T664338C,375
T800553C,375
T657484C,375
T670078C,375
SYDNEYQ,375
T784744C,375
CNY1,375
ZESHAN1,375
T100950C,375
T689232C,375
T774052C,375
T785392C,375
T795110C,375
T640538C,375
T797044C,375
T4BLUE,375
T694653C,375
T712005C,375
T785665C,375
T693804C,375
T736849C,375
SYDNEY10,375
T764837C,375
T781155C,375
T664273C,375
2A33A,375
8V81A,375
2R13H,375
8J21A,375
4J10H,375
5H66A,375
8V82A,375
8K37J,375
2R12H,375
8K38J,375
4J11B,375
5H65B,375
T640924C,374.85
2P39A,374.85
2P38A,374.85
2P41H,374.85
2P40B,374.85
2P40H,374.85
T795558C,374.7
T786545C,374.34000000000003
T806402C,374.29
T764250C,374.13
T779286C,373.84000000000003
T704088C,373.84000000000003
JAYCEE,373.82000000000005
4B53A,373.26
T803663C,373.05
T721701C,373.05
T611451C,372.61
T757652C,372.6
T775877C,372.5
T617681C,372.44000000000005
T795810C,372.24
T775572C,372.11
T757625C,372.11
T777139C,371.92
3E95A,371.92
3E95H,371.92
T795077C,371.61999999999995
T683607C,371.61999999999995
T729095C,371.56
T807645C,371.5
T773734C,371.47
T722131C,371.46
T805815C,371.3
T754179C,371.21000000000004
T775065C,371.2
ARSARY,371.15
6D95A,370.99
ROSELYN,370.95
T718223C,370.95
T661471C,370.95
T757701C,370.94
T794434C,370.94
T767786C,370.81
T780849C,370.81
6L94H,370.72
T685326C,370.43
T762096C,370.43
SUHATIHA,370.3
T791981C,370.3
T680967C,370.3
T638829C,370.3
T696485C,370.2
T716864C,370.19
T701764C,370.17
T683191C,370.17
T722551C,370.17
T655157C,370.04
T772769C,370.04
T799074C,370.04
T793663C,370.04
T103996C,370.04
T603285C,370.04
T637006C,370.04
T101468C,370.04
T714498C,370
T741862C,370
T681482C,370
T777957C,370
T756946C,370
T101284C,370
T806589C,370
T644087C,370
T707229C,370
T755111C,370
T806615C,370
T806684C,370
T665581C,370
T805137C,370
T489201C,370
T705007C,370
T789808C,370
T701107C,370
JAM7,370
T785963C,370
T794501C,370
T677417C,370
T789807C,370
T665582C,370
T794665C,370
T789582C,370
T789885C,370
MOUJJAL,370
T688578C,370
T703327C,370
T786300C,370
T796702C,370
T760518C,370
T100443C,370
T751485C,370
T495942C,370
T787401C,370
T622931C,370
T789512C,370
T801104C,370
T675537C,370
T676632C,369.89
T678341C,369.86
6E91A,369.72
T697340C,369.68
T783895C,369.68
T642730C,369.67
T773048C,369.37
T805850C,369.21000000000004
T707419C,368.77
T526715C,368.64
T779001C,368.53
T721713C,368.19
T713409C,368.19
T657819C,367.28
T682778C,367.25
T700659C,367.11
5N17A,367.06
5N16H,367.06
T804308C,367.01
T709966C,366.92999999999995
T695101C,366.92999999999995
T736712C,366.92
T522515C,366.92
T607344C,366.92
T529310C,366.92
T726799C,366.73
T651858C,366.71000000000004
T102640C,366.59000000000003
T789364C,366.59000000000003
T101754C,366.59000000000003
T773244C,366.59000000000003
T795040C,366.59000000000003
T101867C,366.59000000000003
T760193C,366.59000000000003
T773036C,366.59000000000003
T790820C,366.59000000000003
T793619C,366.48
T783569C,366.25
T746281C,366.18
T734939C,366.07
T699636C,366.01
T733706C,365.82
T102266C,365.81
T661927C,365.65999999999997
T797146C,365.65999999999997
T793638C,365.65999999999997
T678084C,365.65999999999997
T762830C,365.46000000000004
T768524C,365.43
T716049C,365.43
T663741C,365.3
T736945C,365.3
T717141C,365.28999999999996
T711270C,365.17
T735880C,365.17
T759672C,365.17
T662340C,365.17
T702039C,365.05
T730347C,365
T769100C,365
T747305C,365
T696988C,365
T806942C,365
T794362C,365
T758496C,365
T797168C,365
T772394C,365
T768644C,365
T716378C,365
T781127C,365
T735958C,365
T758893C,365
T786704C,365
T724747C,365
T701723C,365
T487857C,365
T781110C,365
T781959C,365
T726851C,365
T692451C,365
T792105C,365
T806561C,365
T689542C,365
T769616C,365
T702944C,365
T712908C,365
T755495C,365
HPOLO17,365
T646200C,365
T699965C,365
T767859C,365
T759487C,365
T781128C,365
T781148C,365
T684806C,365
T697468C,365
T798990C,365
T755466C,365
T714274C,365
T687889C,365
T807977C,365
T767860C,365
T684813C,365
T795384C,365
T673397C,365
T100416C,365
T684835C,365
T796119C,365
T679245C,365
6K76J,365
6K75H,365
6A72A,365
9G44E,365
9G45C,365
4M96C,365
4M97C,365
T762351C,364.94
T743961C,364.76
T806411C,364.76
T630553C,364.27
T689496C,364.01
T742186C,364
T685820C,363.76000000000005
T807877C,363.65000000000003
T645951C,363.65
T699935C,363.65
T639243C,363.55999999999995
ROKO316,363.25
T774788C,363.02
T677704C,362.96000000000004
T803691C,362.77
1C66J,362.68
4L41H,362.37
T665964C,362.07
T784579C,362.07
T675310C,362.03
T767322C,361.92
T735307C,361.76
T710093C,361.11
T794218C,361.07
T770786C,360.82000000000005
T753338C,360.76
T695388C,360.72
T733789C,360.47
T682075C,360.38
2B30A,360.37
T787579C,360.28
T728219C,360.1
T763703C,360.08000000000004
T780225C,360
T746236C,360
T808144C,360
T786314C,360
T791035C,360
T707613C,360
T738739C,360
T678695C,360
T712583C,360
T753031C,360
T737730C,360
T773871C,360
T757847C,360
T797348C,360
T780352C,360
T787194C,360
T780351C,360
T784186C,360
T751223C,360
T692089C,360
T784161C,360
T764704C,360
T722311C,360
T780296C,360
T672260C,360
T729318C,360
T784187C,360
T770923C,360
MAHDIA,360
T637765C,360
T653838C,360
T758173C,360
T756800C,360
T747084C,360
T712772C,360
T694842C,360
T754283C,360
T741774C,360
T761904C,360
T781496C,360
T521557C,360
T797034C,360
NYDA76,360
T806968C,360
T717385C,360
T794906C,360
T799624C,360
T793407C,360
T747126C,360
T785363C,360
T686213C,360
T682105C,360
T790814C,360
T788216C,360
T779734C,360
T768389C,360
T766370C,360
T741773C,360
T806398C,360
T799091C,360
T746893C,360
T699972C,360
T704236C,360
T787737C,360
T721094C,360
9N67A,360
3N70H,360
5L25J,360
7D85H,360
6K11H,360
3N71A,360
3F53A,360
5L24H,360
4F89A,360
6J86J,360
9N65C,360
9N66B,360
6E36H,360
T709336C,359.98999999999995
8E51J,359.72
T729615C,359.6
T768540C,359.56
RRK786,359.52
T742187C,359.51
T695456C,359.19
6C61H,359.15999999999997
3V77B,359.07
3B76B,358.84000000000003
6J78H,358.67999999999995
6J79H,358.67999999999995
6J78J,358.67999999999995
3IST4,358.15
